ruta_completa,nombre_archivo,nombre_unico_completo,ruta_estandarizada,archivo_existe,escenario,periodo,escala,sector,sub_sector,componente,tipo,atributo,diferenciador,tema_principal,subcarpeta_1,subcarpeta_2,subcarpeta_3,subcarpeta_4,subcarpeta_5,nombre_unico
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Deliz_AMENAZA_370_2041.jpg,SEC_HIDRO_TRANSPORTExSucep_Deliz_AMENAZA_370_2041.jpg,SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento_0.jpg,imagenes_estandarizadas/SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento_0.jpg,True,SSP370,2041-2060,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Susceptibilidad_Deslizamiento,,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Deliz_AMENAZA_370_2061.jpg,SEC_HIDRO_TRANSPORTExSucep_Deliz_AMENAZA_370_2061.jpg,SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento_0.jpg,imagenes_estandarizadas/SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento_0.jpg,True,SSP370,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Susceptibilidad_Deslizamiento,,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Deliz_AMENAZA_370_2081.jpg,SEC_HIDRO_TRANSPORTExSucep_Deliz_AMENAZA_370_2081.jpg,SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento_1.jpg,imagenes_estandarizadas/SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento_1.jpg,True,SSP370,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Susceptibilidad_Deslizamiento,,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Susceptibilidad_Deslizamiento
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_245_2021.jpg,SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_245_2021.jpg,SSP245_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento.jpg,imagenes_estandarizadas/SSP245_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento.jpg,True,SSP245,2021-2040,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Susceptibilidad_Deslizamiento,,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_245_2041.jpg,SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_245_2041.jpg,SSP245_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento.jpg,imagenes_estandarizadas/SSP245_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento.jpg,True,SSP245,2041-2060,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Susceptibilidad_Deslizamiento,,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_245_2061.jpg,SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_245_2061.jpg,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_0.jpg,imagenes_estandarizadas/SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_0.jpg,True,SSP245,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Susceptibilidad_Deslizamiento,,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_245_2081.jpg,SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_245_2081.jpg,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_1.jpg,imagenes_estandarizadas/SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_1.jpg,True,SSP245,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Susceptibilidad_Deslizamiento,,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_370_2021.jpg,SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_370_2021.jpg,SSP370_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento.jpg,imagenes_estandarizadas/SSP370_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento.jpg,True,SSP370,2021-2040,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Susceptibilidad_Deslizamiento,,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_370_2041.jpg,SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_370_2041.jpg,SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento.jpg,imagenes_estandarizadas/SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento.jpg,True,SSP370,2041-2060,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Susceptibilidad_Deslizamiento,,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_370_2061.jpg,SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_370_2061.jpg,SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_0.jpg,imagenes_estandarizadas/SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_0.jpg,True,SSP370,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Susceptibilidad_Deslizamiento,,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_370_2081.jpg,SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_370_2081.jpg,SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_1.jpg,imagenes_estandarizadas/SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_1.jpg,True,SSP370,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Susceptibilidad_Deslizamiento,,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_245_2021.jpg,SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_245_2021.jpg,SSP245_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio.jpg,imagenes_estandarizadas/SSP245_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio.jpg,True,SSP245,2021-2040,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Incendio,,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_245_2041.jpg,SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_245_2041.jpg,SSP245_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio.jpg,imagenes_estandarizadas/SSP245_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio.jpg,True,SSP245,2041-2060,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Incendio,,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_245_2061.jpg,SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_245_2061.jpg,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_0.jpg,imagenes_estandarizadas/SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_0.jpg,True,SSP245,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Incendio,,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_245_2081.jpg,SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_245_2081.jpg,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_1.jpg,imagenes_estandarizadas/SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_1.jpg,True,SSP245,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Incendio,,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_370_2021.jpg,SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_370_2021.jpg,SSP370_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio.jpg,imagenes_estandarizadas/SSP370_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio.jpg,True,SSP370,2021-2040,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Incendio,,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_370_2041.jpg,SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_370_2041.jpg,SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio.jpg,imagenes_estandarizadas/SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio.jpg,True,SSP370,2041-2060,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Incendio,,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_370_2061.jpg,SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_370_2061.jpg,SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_Salidas_graficas_1.jpg,True,SSP370,2041-2060,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Incendio,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_Salidas_graficas_1
